id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"543P003359";"003359";"";"543P";"1971-01-29";"1971-02-07";"D";"S";"ASSOCIATION SPORTIVE DES CHAUFFEURS SUPPLEANTS DES TAXIS DE NANCY";"OBJET Absent";"000000";"000000";"3, rue Jean XXIII";"résidence Saint Pierre";"";"54130";"ST-MAX";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003360";"003360";"";"543P";"1971-02-01";"1971-02-10";"D";"S";"ASSOCIATION DE LA PRESSE DE L'EST";"OBJET Absent";"000000";"000000";"41, rue Saint Georges";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003361";"003361";"";"543P";"1971-02-01";"1971-02-16";"D";"S";"ASSOCIATION DES RESPONSABLES DES RUCHES ENFANTINES D'ART-SUR-MEURTHE  HARAUCOURT ROSIERES-AUX-SALINES  VARANGEVILLE ST-NICOLAS-DE-PORT ET DOMBASLE-SUR-MEURTHE";"OBJET Absent";"000000";"000000";"HOTEL DE VILLE";"";"";"54110";"DOMBASLE-SUR-MEURTHE";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003362";"003362";"";"543P";"1971-01-28";"1971-02-16";"D";"S";"ASSOCIATION SPORTIVE COMPAGNIE ELECTRO MECANIQUE, ETABLISSEMENT DE NANCY";"OBJET Absent";"000000";"000000";"50, rue Oberlin";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003364";"003364";"";"543P";"1971-02-04";"1971-02-16";"D";"S";"ASSOCIATION REGIONALE POUR L'EXTENSION DE L'AIDE FAMILIALE A DOMICILE (A.R.E.A.F.A.D.)";"OBJET Absent";"000000";"000000";"";"";"";"00000";"";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003365";"003365";"";"543P";"1971-02-09";"1971-02-16";"D";"S";"AMICALE DES ENTRAINEURS LORRAINS D'ATHLETISME";"OBJET Absent";"000000";"000000";"C.R.E.P.S";"1, avenue Foch";"";"54270";"ESSEY-LES-NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003366";"003366";"";"543P";"1971-02-10";"1971-02-20";"D";"S";"CENTRE REGIONAL DE CONCERTATION ECONOMIQUE POUR LE BATIMENT, LES TRAVAUX PUBLICS ET LES MATERIAUX DE CONSTRUCTION EN LORRAINE";"OBJET Absent";"000000";"000000";"46 RUE JACQUINOT";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003367";"003367";"";"543P";"1971-02-12";"1971-02-20";"D";"S";"COMITE DE SOUTIEN DE LAXOU ACTION";"OBJET Absent";"000000";"000000";"28 RUE DE LA REPUBLIQUE";"";"";"54520";"LAXOU";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003368";"003368";"";"543P";"1971-02-11";"1971-02-20";"D";"S";"FEMMES CHEF DE FAMILLES DE MTHE ET MLLE";"OBJET Absent";"000000";"000000";"1 PLACE STANISLAS";"";"";"54000";"NANCY";"PF";"";"";"S";"";"0001-01-01 00:00:00"
"543P003369";"003369";"";"543P";"1971-02-10";"1971-02-20";"D";"S";"ASSOCIATION REGIONALE POUR LE TOURISME  EQUESTRE  LA RANDONNEE ET L'EQUITATION  DE LOISIRS EN LORRAINE";"OBJET Absent";"000000";"000000";"HARAS DE LORRAINE";"";"";"54110";"ROSIERES-AUX-SALINES";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P003370";"003370";"";"543P";"1971-02-12";"1971-02-20";"D";"S";"LUDOTHEQUE MUNICIPALE NANCY 02";"OBJET Absent";"000000";"000000";"CEDRE BLEU";"E 15 HAUT DU LIEVRE";"";"54100";"NANCY";"PF";"";"";"S";"";"0001-01-01 00:00:00"
"543P003371";"003371";"";"543P";"1971-02-12";"1971-02-20";"D";"S";"ASSOCIATION LORRAINE DE MICROBIOLOGIE APPLIQUEE";"OBJET Absent";"000000";"000000";"5 RUE ALBERT LEBRUN";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003372";"003372";"";"543P";"1971-02-13";"1971-02-26";"D";"S";"ASSOCIATION DES MEDECINS EXPERTS EN EVALUATION DU DOMMAGE CORPOREL";"OBJET Absent";"000000";"000000";"268 AV DE BOUFFLERS";"";"";"54000";"NANCY";"PM";"";"W543015853";"R";"";"2023-03-27 13:15:42"
"543P003374";"003374";"";"543P";"1971-02-16";"1971-02-26";"D";"S";"FEDERATION DES LOCATAIRES DE MTHE ET MLLE";"OBJET Absent";"000000";"000000";"2 RUE DES FABRIQUES";"";"";"54000";"NANCY";"PM";"";"W543009075";"R";"";"2016-02-15 15:34:32"
"543P003375";"003375";"";"543P";"1971-02-19";"1971-03-04";"D";"S";"LES AMIS DU MEXIQUE";"OBJET Absent";"000000";"000000";"6 ALLEE DE CLAIRVAUX";"";"";"54500";"VANDOEUVRE-LES-NANCY";"PF";"";"";"S";"";"0001-01-01 00:00:00"
"543P003376";"003376";"";"543P";"1971-02-23";"1971-03-04";"D";"S";"ASSOCIATION D'ETUDE ET DE RECHERCHE DE PHARMACOLOGIE CLINIQUE ET DE METABOLISME DU MEDICAMENT";"OBJET Absent";"000000";"000000";"9 RUE DE GERBEVILLER";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003377";"003377";"";"543P";"1971-02-23";"1971-03-04";"D";"S";"ASSOCIATION DES LIMOUSINS DE LORRAINE";"OBJET Absent";"000000";"000000";"30 RUE MARIE ODILE";"";"";"54000";"NANCY";"PF";"";"";"S";"";"0001-01-01 00:00:00"
"543P003378";"003378";"";"543P";"1971-02-23";"1971-03-04";"D";"S";"GROUPEMENT DE VIGILANCE POUR LA DEFENSE DE MALZEVILLE";"OBJET Absent";"000000";"000000";"61, rue Pasteur";"";"";"54220";"MALZEVILLE";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003381";"003381";"";"543P";"1971-02-22";"1971-03-04";"D";"S";"ASSOCIATION DU LOTISSEMENT DES BURES A  NEUVES MAISONS";"OBJET Absent";"000000";"000000";"12, rue du général Leclerc";"";"";"54230";"NEUVES-MAISONS";"PF";"";"";"S";"";"0001-01-01 00:00:00"
"543P003382";"003382";"";"543P";"1971-03-01";"1971-04-23";"D";"S";"PRESENCE LORRAINE";"OBJET Absent";"000000";"000000";"8 RUE DE LA MONNAIE";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003383";"003383";"";"543P";"1971-03-03";"1971-03-11";"D";"S";"ASSOCIATION DES COMMERCANTS ET ARTISANS DU QUARTIER BON COIN-COMMANDERIE";"OBJET Absent";"000000";"000000";"PLACE DE LA COMMANDERIE";"";"";"54000";"NANCY";"PF";"";"";"S";"";"0001-01-01 00:00:00"
"543P003384";"003384";"";"543P";"1971-03-03";"1971-03-11";"D";"S";"FEDERATION LORRAINE DES ASSOCIATIONS POUR LE CREDIT ET L'EPARGNE DES FONCTIONNAIRES";"OBJET Absent";"000000";"000000";"55 BLD HAUSSONVILLE";"";"";"54000";"NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P003385";"003385";"";"543P";"1971-03-05";"1971-03-11";"D";"S";"CLUB AUTOMOBILE ECHAPPEMENT";"OBJET Absent";"000000";"000000";"82, rue Saint Georges";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003387";"003387";"";"543P";"1971-03-08";"1971-03-19";"D";"S";"AMICALE DU NID DE FROUARD";"OBJET Absent";"000000";"000000";"1 ALLEE DU LANGUEDOC";"";"";"54390";"FROUARD";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003388";"003388";"";"543P";"1971-03-12";"1971-03-19";"D";"S";"FOYER CLUB DU TROISIEME AGE DE BLENOD LES PONT A MOUSSON";"OBJET Absent";"000000";"000000";"222 BIS AVENUE VICTOR CLAUDE";"";"";"54700";"PONT-A-MOUSSON";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003390";"003390";"";"543P";"1971-03-12";"1971-03-19";"D";"S";"SOCIETE DE RHUMATOLOGIE DU NORD-EST";"OBJET Absent";"000000";"000000";"CHU service de rhumatologie";"";"";"54500";"VANDOEUVRE-LES-NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P003393";"003393";"";"543P";"1971-03-19";"1971-03-25";"D";"S";"DEUXIEME FEDERATION INTERREGIONALE DE MAJORETTES";"OBJET Absent";"000000";"000000";"22, rue de l'abbé Gridel";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003395";"003395";"";"543P";"1971-03-19";"1971-03-25";"D";"S";"FEDERATION DEPARTEMENTALE DES REPUBLICAINS INDEPENDANTS DE MEURTHE-ET- MOSELLE";"OBJET Absent";"000000";"000000";"46, cours Léopold";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003396";"003396";"";"543P";"1971-03-29";"1971-04-02";"D";"S";"AMICALE DE L'IMPRIMERIE BIALEC-GRAPHIC EXPANSION";"OBJET Absent";"000000";"000000";"14-16, avenue du général Leclerc";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003397";"003397";"";"543P";"1971-03-28";"1971-04-11";"D";"S";"ASSOCIATION POUR LA GESTION DU RESTAURANT DES PERSONNELS DU CENTRE NATIONAL DE RECHERCHES FORESTIERES";"OBJET Absent";"000000";"000000";"CENTRE DE RECHERCHE FORESTIERE DE NANCY";"";"";"54280";"CHAMPENOUX";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P003398";"003398";"";"543P";"1971-04-01";"1971-04-11";"D";"S";"ASSOCIATION DES ETUDIANTS EN LETTRES ET SCIENCES HUMAINES DE NANCY DITE: ""CORPORATION DES ETUDIANTS DE LETTRES""";"OBJET Absent";"000000";"000000";"23 BOULEVARD ALBERT 1ER";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003399";"003399";"";"543P";"1971-04-01";"1971-04-11";"D";"S";"LOISIRS ET CULTURE";"OBJET Absent";"000000";"000000";"38 PLACE NATIONALE";"";"";"54390";"FROUARD";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003400";"003400";"";"543P";"1971-04-05";"1971-04-15";"D";"S";"ASSOCIATION DEPARTEMENTALE DE LA PROTECTION CIVILE DE MEURTHE ET MOSELLE SECTION VEZELISE / NEUVES-MAISONS";"OBJET Absent";"000000";"000000";"rue de la plaine";"";"";"54330";"OMELMONT";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003401";"003401";"";"543P";"1971-04-05";"1971-04-15";"D";"S";"ASSOCIATION SPORTIVE LECLERC";"OBJET Absent";"000000";"000000";"BLD CLEMENCEAU";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003402";"003402";"";"543P";"1971-04-16";"1971-04-23";"D";"S";"UNION SPORTIVE SAINT-HUBERT";"OBJET Absent";"000000";"000000";"17 à 27, rue Pichon";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003404";"003404";"";"543P";"1971-04-15";"1971-04-23";"D";"S";"ASSOCIATION SPORTIVE DE CREVECHAMPS";"OBJET Absent";"000000";"000000";"MAIRIE";"grande rue";"";"54290";"CREVECHAMPS";"PF";"";"";"S";"";"0001-01-01 00:00:00"
"543P003407";"003407";"";"543P";"1971-04-27";"1971-05-03";"D";"S";"CLUB ACTUALITE RECHERCHE";"OBJET Absent";"000000";"000000";"5, rue israël Sylvestre";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003408";"003408";"";"543P";"1971-04-08";"1971-05-03";"D";"S";"ASSOCIATION FAMILIALE DE FLEVILLE-DEVANT-NANCY";"OBJET Absent";"000000";"000000";"22 ROUTE DE FLAVIGNY";"";"";"54210";"AZELOT";"PF";"";"W543009367";"R";"";"2016-08-17 08:58:29"
"543P003409";"003409";"";"543P";"1971-04-26";"1971-05-03";"D";"S";"LE RAIL SPORTIF";"OBJET Absent";"000000";"000000";"28 QUAI CLAUDE LE LORRAIN";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003411";"003411";"";"543P";"1971-04-30";"1971-03-07";"D";"S";"GROUPE D'INFORMATIONS, RELATIONS PUBLIQUES (GIREP)";"OBJET Absent";"000000";"000000";"rue de l'amiral Guépratte";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003412";"003412";"";"543P";"1971-05-03";"1971-05-10";"D";"S";"GROUPE UNIVERSITAIRE LORRAIN D'ANTIQUITES NATIONALES (GU. NAN)";"OBJET Absent";"000000";"000000";"";"";"";"00000";"";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003413";"003413";"";"543P";"1971-05-04";"1971-05-10";"D";"S";"FAMILLE LOISIRS INFORMATIONS";"OBJET Absent";"000000";"000000";"60 RUE JEAN MOULIN";"";"";"54340";"POMPEY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003414";"003414";"";"543P";"1971-05-04";"1971-05-10";"D";"S";"ELEVES ET ANCIENNES ELEVES DE LA CROIX-ROUGE FRANCAISE";"OBJET Absent";"000000";"000000";"ECOLE DE SECRETARIAT MEDICO-SOCIAL";"1, rue Saint-Fiacre";"";"54000";"NANCY";"PF";"";"";"S";"";"0001-01-01 00:00:00"
"543P003415";"003415";"";"543P";"1971-05-04";"1971-05-11";"D";"S";"SECTION DEPARTEMENTALE DES PETITES ET MOYENNES ENTREPRISES DE MTHE ET MLLE";"OBJET Absent";"000000";"000000";"9 RUE LYAUTEY";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003416";"003416";"";"543P";"1971-05-10";"1971-05-20";"D";"S";"ASSOCIATION DES ELEVES DE L'I.N.P. (INSTITUT NATIONAL POLYTECHNIQUE) DE NANCY";"OBJET Absent";"000000";"000000";"1, rue Sellier";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003417";"003417";"";"543P";"1971-05-10";"1971-05-20";"D";"S";"UNION GENERALE DES AGENTS DE LA DIRECTION GENERALE DES IMPOTS DE MTHE ET MLLE";"OBJET Absent";"000000";"000000";"28 RUE HENRI DEGLIN";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003418";"003418";"";"543P";"1971-05-11";"1971-05-20";"D";"S";"ASSOCIATION GENERALE DES FAMILLES DE SAINT-MAX";"OBJET Absent";"000000";"000000";"FOYER FAMILIAL";"PLACE ARISTIDE BRIAND";"";"54130";"ST-MAX";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003419";"003419";"";"543P";"1971-05-14";"1971-05-22";"D";"S";"ASSOCIATION DE PROTECTION ET D'AMENAGEMENT DU GROUPEMENT DE NANCY-OUEST";"OBJET Absent";"000000";"000000";"63, rue Lavigerie";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003421";"003421";"";"543P";"1971-05-18";"1971-05-27";"D";"S";"ASSOCIATION DES MAJORETTES DU CLUB ORANGE DE NANCY";"OBJET Absent";"000000";"000000";"23, rue du moulin";"";"";"54420";"CERVILLE";"PF";"";"";"S";"";"0001-01-01 00:00:00"
"543P003423";"003423";"";"543P";"1971-05-21";"1971-06-02";"D";"S";"LA CITADELLE - POSTE SANITAIRE CIVIL DE VILLEY LE SEC";"OBJET Absent";"000000";"000000";"3 BOULEVARD AMERICAN LEGION";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003424";"003424";"";"543P";"1971-05-22";"1971-06-02";"D";"S";"LA SOCIETE FRANCAISE DE NEUROCHIRURGIE";"OBJET Absent";"000000";"000000";"HOPITAL ST JULIEN";"13, rue Foller";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003426";"003426";"";"543P";"1971-06-01";"1971-06-09";"D";"S";"ASSOCIATION MERCURE";"OBJET Absent";"000000";"000000";"LYCEE TECHNIQUE D'ETAT";"1, rue Cyfflé";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003429";"003429";"";"543P";"1971-06-04";"1971-06-11";"D";"S";"CENTRE NATIONAL D'ETUDES ET DE DIFFUSION";"OBJET Absent";"000000";"000000";"49, rue Jean Jaurès";"";"";"54230";"NEUVES-MAISONS";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003431";"003431";"";"543P";"1971-06-04";"1971-06-11";"D";"S";"COMITE REGIONAL D'ORGANISATION DES JEUX DE FRANCE";"OBJET Absent";"000000";"000000";"C.R.E.P.S";"1, avenue Foch";"";"54270";"ESSEY-LES-NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003432";"003432";"";"543P";"1971-04-28";"1971-05-14";"D";"S";"COMITE DEPARTEMENTALDE LA FEDERATION NATIONALE DES ANCIENS COMBATTANTS EN ALGERIE";"OBJET Absent";"000000";"000000";"20 RUE HENNER";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003433";"003433";"";"543P";"1971-06-09";"1971-06-16";"D";"S";"AMICALE DES SOUS CAISSIERS DE LA CAISSE D'EPARGNE DE NANCY";"OBJET Absent";"000000";"000000";"PLACE DOMBASLE";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003434";"003434";"";"543P";"1971-06-07";"1971-06-19";"D";"S";"ASSOCIATION SPORTIVE DE BELLEAU";"OBJET Absent";"000000";"000000";"SALLE DES FETES";"";"";"54610";"BELLEAU";"PM";"";"W543014592";"R";"";"2020-08-19 16:53:46"
"543P003435";"003435";"";"543P";"1971-06-08";"1971-06-16";"D";"S";"ASSOCIATION DE DEFENSE DES SOCIETAIRES DU DOMAINE DES NOISETIERS DE BOUXIERES-AUX-DAMES";"OBJET Absent";"000000";"000000";"59, domaine des noisetiers";"";"";"54136";"BOUXIERES-AUX-DAMES";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003436";"003436";"";"543P";"1971-06-08";"1971-06-14";"D";"S";"ASSOCIATION NATIONALE DES ETUDIANTS EN TECHNOLOGIE BIOLOGIE APPLIQUEE";"OBJET Absent";"000000";"000000";"LE MONTET";"";"";"54600";"VILLERS-LES-NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003437";"003437";"";"543P";"1971-06-15";"1971-06-19";"D";"S";"ASSOCIATION DE SAUVEGARDE DU QUARTIER ISABEY - RAVINELLE - BOUDONVILLE";"OBJET Absent";"000000";"000000";"32 RUE ISABEY";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003438";"003438";"";"543P";"1971-06-15";"1971-06-23";"D";"S";"ASSOCIATION SPORTIVE DE BEAUREGARD-BUTHEGNEMONT";"OBJET Absent";"000000";"000000";"MAISON DES HAUTS DE BEAUREGARD";"chemin de la Croix St-Claude";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003439";"003439";"";"543P";"1971-06-10";"1971-06-23";"D";"S";"ASSOCIATION MEDISCI";"OBJET Absent";"000000";"000000";"59 AVENUE DU GENERAL MANGIN";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003440";"003440";"";"543P";"1971-06-14";"1971-06-23";"D";"S";"ASSOCIATION DES INDUSTRIELS, COMMERCANTS ET ARTISANS DE VELAINE EN HAYE (A.I.C.A.V.)";"OBJET Absent";"000000";"000000";"PARC DE HAYE";"BAT S 245";"";"54840";"VELAINE-EN-HAYE";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003441";"003441";"";"543P";"1971-06-14";"1971-06-23";"D";"S";"TWIRLING CLUB NANCY 02 CITOYENNES MAJORETTES NANCY 02";"OBJET Absent";"000000";"000000";"TILLEUL ARGENTE E 15";"HAUT DU LIEVRE";"";"54100";"NANCY";"PF";"";"";"S";"";"0001-01-01 00:00:00"
"543P003442";"003442";"";"543P";"1971-06-16";"1971-06-23";"D";"S";"MOUVEMENT NATIONAL POUR LA DEFENSEDES LIBERTES INDIVIDUELLES ET DE LA VIE PRIVEE";"OBJET Absent";"000000";"000000";"4 RUE SAINT LEON";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003444";"003444";"";"543P";"1971-06-21";"1996-02-14";"D";"S";"AMICALE DES PREPARATEURS ET EMPLOYES EN PHARMACIE DE MEURTHE-ET-MOSELLE";"OBJET Absent";"000000";"000000";"66 RUE DE LONGEFOND";"";"";"54220";"MALZEVILLE";"PF";"";"";"S";"";"0001-01-01 00:00:00"
"543P003445";"003445";"";"543P";"1971-06-07";"1971-07-03";"D";"S";"ASSOCIATION SPORTIVE DU LYCEE PROFESSIONNEL DE TOMBLAINE";"OBJET Absent";"000000";"000000";"L.P.R. MARIE MARVINGT";"8, rue Jean Moulin";"";"54510";"TOMBLAINE";"PM";"";"W543013728";"R";"";"2018-11-27 09:46:35"
"543P003446";"003446";"";"543P";"1971-06-23";"1971-07-03";"D";"S";"SIMEUBLE";"OBJET Absent";"000000";"000000";"ETABLISSEMENTS SIMEUBLE";"route de Bosserville";"";"54420";"SAULXURES-LES-NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P003447";"003447";"";"543P";"1971-06-04";"1971-06-16";"D";"S";"SECTEUR D'ANIMATION DE MTHE ET MLLE";"OBJET Absent";"000000";"000000";"MAIRIE ECOLE";"";"";"54700";"MOUSSON";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003448";"003448";"";"543P";"1971-06-21";"1971-07-09";"D";"S";"AMICALE DES SAPEURS POMPIERS DE BENNEY";"OBJET Absent";"000000";"000000";"8, rue de la Croix";"";"";"54740";"BENNEY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P003449";"003449";"";"543P";"1971-06-25";"1971-07-09";"D";"S";"GROUPEMENT AUTONOME DES PERSONNELS ADMINISTRATIFS DE L'OFFICE NATIONALE DES FORETS DE LORRAINE";"OBJET Absent";"000000";"000000";"5 RUE GIRARDET";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003450";"003450";"";"543P";"1971-06-24";"1971-07-09";"D";"S";"ASSOCIATION PEEP DU GROUPE SCOLAIRE DE BOUDONVILLE ET DU COLLEGE JEAN LAMOUR";"OBJET Absent";"000000";"000000";"41 BOULEVARD DE SCARPONE";"";"";"54000";"NANCY";"PF";"";"";"A";"";"0001-01-01 00:00:00"
"543P003452";"003452";"";"543P";"1971-07-01";"1971-07-20";"D";"S";"LE ""SLY-DAI"" CLUBDE PRESTIDIGITATION ET ILLUSIONNISTES AMATEURS";"OBJET Absent";"000000";"000000";"33 RUE DU GENERAL FRERE";"";"";"54500";"VANDOEUVRE-LES-NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003453";"003453";"";"543P";"1971-06-30";"1971-07-11";"D";"S";"ASSOCIATION DES PARENTS D'ELEVES DE L'ENSEIGNEMENT PUBLIC PRESCOLAIRE ET ELEMENTAIRE DE BRACONNOT-NANCY";"OBJET Absent";"000000";"000000";"ECOLE BRACONNOT";"rue Braconnot";"";"54000";"NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P003454";"003454";"";"543P";"1971-07-01";"1971-07-11";"D";"S";"ASSOCIATION LOCALE DES PARENTS D'ELEVES DES ETABLISSEMENTS D'ENSEIGNEMENT PUBLIC DE VANDOEUVRE";"OBJET Absent";"000000";"000000";"2 RUE GUSTAVE CHARPENTIER";"";"";"54500";"VANDOEUVRE-LES-NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003455";"003455";"";"543P";"1971-07-01";"1971-07-18";"D";"S";"ASSOCIATION DES DIPLOMES UNIVERSITAIRES DE TECHNOLOGIES ""GENIE CIVIL""";"OBJET Absent";"000000";"000000";"I.U.T. GENIE CIVIL";"le Montet";"";"54600";"VILLERS-LES-NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003456";"003456";"";"543P";"1971-07-06";"1971-07-18";"D";"S";"ASSOCIATION SPORTIVE POLY GENTILLY";"OBJET Absent";"000000";"000000";"POLYCLINIQUE DE GENTILLY";"";"";"54100";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003457";"003457";"";"543P";"1971-07-01";"1971-07-18";"D";"S";"HARMONIE DE POMPEY";"OBJET Absent";"000000";"000000";"MAIRIE";"";"";"54340";"POMPEY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003458";"003458";"";"543P";"1971-07-06";"0001-01-01";"D";"S";"FOYER DES JEUNES ET D'EDUCATION POPULAIRE DE VILLERS EN HAYE";"OBJET Absent";"000000";"000000";"RUE PRINCIPALE";"";"";"54380";"VILLERS-EN-HAYE";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003460";"003460";"";"543P";"1971-07-05";"1971-07-18";"D";"S";"ASSOCIATION LAIQUE DES PARENTS D'ELEVES DU C.E.S. DE SAINT-NICOLAS-DE-PORT";"OBJET Absent";"000000";"000000";"5, rue de Bretagne";"";"";"54210";"ST-NICOLAS-DE-PORT";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003462";"003462";"";"543P";"1971-07-12";"1971-07-22";"D";"S";"GROUPEMENT COMMUNAL POUR LA REALISATION RAPIDE DE LA R.N 4 A QUATRE VOIES";"OBJET Absent";"000000";"000000";"HOTEL DE VILLE";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003463";"003463";"";"543P";"1971-07-12";"1971-07-22";"D";"S";"UNION DE LA GAUCHE VANDOPERIENNE";"OBJET Absent";"000000";"000000";"6 IMPASSE DES VOSGES";"";"";"54500";"VANDOEUVRE-LES-NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003465";"003465";"";"543P";"1971-07-20";"1971-07-28";"D";"S";"FEDERATION DEPARTEMENTALE DES CENTRES D'EDUCATION FAMILIALE ET SOCIALE DE  MEURTHE-ET-MOSELLE";"OBJET Absent";"000000";"000000";"C.R.D.P.";"99, rue de Metz";"";"54000";"NANCY";"PF";"";"";"S";"";"0001-01-01 00:00:00"
"543P003466";"003466";"";"543P";"1971-07-26";"1971-08-03";"D";"S";"FOOTBALL-CLUB PERMALI";"OBJET Absent";"000000";"000000";"8, rue André Fruchard";"";"";"54320";"MAXEVILLE";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P003468";"003468";"";"543P";"1971-08-05";"1971-08-13";"D";"S";"ASSOCIATION SPORTIVE FERRY-PERFOCARTE";"OBJET Absent";"000000";"000000";"7 PLACE JEAN JAURES";"";"";"54210";"ST-NICOLAS-DE-PORT";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P003469";"003469";"";"543P";"1971-08-06";"1971-08-15";"D";"S";"FEDERATION FRANCAISE DES ASSOCIATIONS D'AQUARIOPHILIE ET DE TERRARIOPHILIE  (F.F.A.A.T.)";"OBJET Absent";"000000";"000000";"MUSEE DE ZOOLOGIE aquarium tropical";"34, rue Sainte Catherine";"";"54000";"NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P003470";"003470";"";"543P";"1971-08-23";"1971-08-31";"D";"S";"NANCY REALISATIONS";"OBJET Absent";"000000";"000000";"CES EMILE GALLE";"";"";"54270";"ESSEY-LES-NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
